;index;time_index;tv_volume;tv_spend;search_clicks;search_imps;search_matching_query_volume;search_query_volume;search_spend;total_spend;brand_sales;competitor_sales;revenue;profit;tv_budget_index;tv_budget;search_budget_index;search_budget;country_number;tv_spend;tv_spend_lag1;tv_spend_lag13;tv_spend_lag52;search_spend;search_spend_lag1;search_spend_lag13;search_spend_lag52
2816;61;61;171364921;856831.0776439891;285722;3735686;3735686;16589961;314294.2;1171125.27764399;1457521;7657906;116601680;115430554.722356;2;47500000.0;2;12000000.0;18;856831.0776439891;0.0;1506839.53727114;146016.92852723598;314294.2;328416.0;182902.5;178503.6
2817;62;62;207707466;1038604.33086996;326006;4181094;4181094;18590940;358606.6;1397210.93086996;1671557;8741502;133724560;132327349.06913;2;47500000.0;2;12000000.0;18;1038604.33086996;856831.0776439891;2216079.29401612;2470964.15317385;358606.6;314294.2;209837.1;161058.7
2818;63;63;0;0.0;305639;3945840;3945840;17541369;336202.9;336202.9;1479583;8236898;118366640;118030437.1;2;47500000.0;2;12000000.0;18;0.0;1038604.33086996;0.0;0.0;336202.9;358606.6;226160.0;163384.1
2819;64;64;357547486;1787668.8844937;258921;3427082;3427082;15221835;284813.1;2072481.9844937;1345115;6900589;107609200;105536718.015506;2;47500000.0;2;12000000.0;18;1787668.8844937;0.0;4117569.35783556;470322.01942266704;284813.1;336202.9;205901.3;182347.0
2820;65;65;0;0.0;0;0;3581527;15911211;0.0;0.0;1314886;7316164;105190880;105190880.0;2;47500000.0;2;12000000.0;18;0.0;1787668.8844937;0.0;0.0;0.0;284813.1;0.0;0.0
2821;66;66;165321387;826666.929330673;0;0;3251910;14447352;0.0;826666.929330673;1231602;6480835;98528160;97701493.0706693;2;47500000.0;2;12000000.0;18;826666.929330673;0.0;3009226.27202757;2556210.1468384997;0.0;0.0;0.0;0.0
2822;67;67;0;0.0;229589;3107068;3107068;13808207;252547.9;252547.9;1115986;6209050;89278880;89026332.1;2;47500000.0;2;12000000.0;18;0.0;826666.929330673;0.0;0.0;252547.9;0.0;398292.4;143227.7
2823;68;68;106154384;530831.789360219;206727;2835730;2835730;12595902;227399.7;758231.4893602191;1032782;5511901;82622560;81864328.5106398;2;47500000.0;2;12000000.0;18;530831.789360219;0.0;4144679.21284514;0.0;227399.7;252547.9;388559.6;132258.5
2824;69;69;0;0.0;202798;2792038;2792038;12399952;223077.8;223077.8;979800;5439053;78384000;78160922.2;2;47500000.0;2;12000000.0;18;0.0;530831.789360219;0.0;1385015.74409604;223077.8;227399.7;342152.8;122712.7
2825;70;70;0;0.0;183778;2576408;2576408;11452061;202155.8;202155.8;885671;4919990;70853680;70651524.2;2;47500000.0;2;12000000.0;18;0.0;0.0;3320263.9292197996;0.0;202155.8;223077.8;390035.8;124401.2
2826;71;71;0;0.0;187366;2629807;2629807;11697662;206102.6;206102.6;911593;5057957;72927440;72721337.4;2;47500000.0;2;12000000.0;18;0.0;0.0;0.0;0.0;206102.6;202155.8;326076.3;97641.5
2827;72;72;0;0.0;170484;2433663;2433663;10808603;187532.4;187532.4;822700;4574716;65816000;65628467.6;2;47500000.0;2;12000000.0;18;0.0;0.0;2935535.27026257;1395565.90533345;187532.4;206102.6;405336.8;95489.9
2828;73;73;311277495;1556422.53122058;156845;2279330;2279330;10128925;172529.5;1728952.03122058;808734;4159556;64698720;62969767.96877939;2;47500000.0;2;12000000.0;18;1556422.53122058;0.0;0.0;0.0;172529.5;187532.4;328416.0;96459.0
2829;74;74;0;0.0;161426;2329733;2329733;10356194;177568.6;177568.6;778693;4328946;62295440;62117871.4;2;47500000.0;2;12000000.0;18;0.0;1556422.53122058;856831.0776439891;0.0;177568.6;172529.5;314294.2;100191.3
2830;75;75;0;0.0;156941;2274070;2274070;10112632;172635.1;172635.1;754631;4196499;60370480;60197844.9;2;47500000.0;2;12000000.0;18;0.0;0.0;1038604.33086996;2120207.57849539;172635.1;177568.6;358606.6;86757.0
2831;76;76;0;0.0;143023;2124741;2124741;9439316;157325.3;157325.3;688867;3827299;55109360;54952034.7;2;47500000.0;2;12000000.0;18;0.0;0.0;0.0;0.0;157325.3;172635.1;336202.9;81458.3
2832;77;77;0;0.0;155967;2267845;2267845;10082495;171563.7;171563.7;750659;4175101;60052720;59881156.3;2;47500000.0;2;12000000.0;18;0.0;0.0;1787668.8844937;4617696.21719713;171563.7;157325.3;284813.1;95252.3
2833;78;78;277493911;1387408.74568651;0;0;2479000;11016020;0.0;1387408.74568651;893937;4618935;71514960;70127551.2543135;2;47500000.0;2;12000000.0;18;1387408.74568651;0.0;0.0;0.0;0.0;171563.7;0.0;0.0
2834;79;79;0;0.0;0;0;2234481;9926212;0.0;0.0;734035;4073578;58722800;58722800.0;2;47500000.0;2;12000000.0;18;0.0;1387408.74568651;826666.929330673;6248729.81464924;0.0;0.0;0.0;0.0
2835;80;80;119546620;597644.646797616;161156;2334594;2334594;10384078;177271.6;774916.2467976159;813467;4316085;65077360;64302443.75320239;2;47500000.0;2;12000000.0;18;597644.646797616;0.0;0.0;0.0;177271.6;0.0;252547.9;75297.2
2836;81;81;0;0.0;152533;2223765;2223765;9885708;167786.3;167786.3;732254;4069400;58580320;58412533.7;2;47500000.0;2;12000000.0;18;0.0;597644.646797616;530831.789360219;3558278.6569897;167786.3;177271.6;227399.7;87817.4
2837;82;82;0;0.0;181385;2553746;2553746;11342987;199523.5;199523.5;874623;4864337;69969840;69770316.5;2;47500000.0;2;12000000.0;18;0.0;0.0;0.0;0.0;199523.5;167786.3;223077.8;89200.1
2838;83;83;0;0.0;156142;2269337;2269337;10086742;171756.2;171756.2;752857;4183277;60228560;60056803.8;2;47500000.0;2;12000000.0;18;0.0;0.0;0.0;3269093.77720262;171756.2;199523.5;202155.8;88748.0
2839;84;84;83679043;418312.548160424;177918;2518275;2518275;11181934;195709.8;614022.348160424;884101;4756222;70728080;70114057.6518396;2;47500000.0;2;12000000.0;18;418312.548160424;0.0;0.0;0.0;195709.8;171756.2;206102.6;89065.9
2840;85;85;0;0.0;176984;2500962;2500962;11111314;194682.4;194682.4;851430;4737065;68114400;67919717.6;2;47500000.0;2;12000000.0;18;0.0;418312.548160424;0.0;922835.9935834779;194682.4;195709.8;187532.4;94922.3
2841;86;86;0;0.0;207994;2851725;2851725;12674773;228793.4;228793.4;1007526;5591386;80602080;80373286.6;2;47500000.0;2;12000000.0;18;0.0;0.0;1556422.53122058;0.0;228793.4;194682.4;172529.5;87098.0
2842;87;87;0;0.0;187140;2616873;2616873;11636900;205854.0;205854.0;903862;5022291;72308960;72103106.0;2;47500000.0;2;12000000.0;18;0.0;0.0;0.0;0.0;205854.0;228793.4;177568.6;115937.8
2843;88;88;0;0.0;201988;2788054;2788054;12395451;222186.8;222186.8;976897;5432798;78151760;77929573.2;2;47500000.0;2;12000000.0;18;0.0;0.0;0.0;2901104.37375763;222186.8;205854.0;172635.1;113181.2
2844;89;89;324132093;1620685.64776763;200761;2770843;2770843;12307079;220837.1;1841522.74776763;1036049;5332969;82883920;81042397.2522324;2;47500000.0;2;12000000.0;18;1620685.64776763;0.0;0.0;0.0;220837.1;222186.8;157325.3;116188.6
2845;90;90;0;0.0;231599;3129483;3129483;13912332;254758.9;254758.9;1125242;6259479;90019360;89764601.1;2;47500000.0;2;12000000.0;18;0.0;1620685.64776763;0.0;1259114.7944143;254758.9;220837.1;171563.7;110996.6
2846;91;91;1225725899;6128754.509991599;0;0;3170298;14092688;0.0;6128754.509991599;1244633;6234293;99570640;93441885.49000841;2;47500000.0;2;12000000.0;18;6128754.509991599;0.0;1387408.74568651;1578924.82174457;0.0;254758.9;0.0;0.0
2847;92;92;0;0.0;0;0;3512715;15607062;0.0;0.0;1284742;7150689;102779360;102779360.0;2;47500000.0;2;12000000.0;18;0.0;6128754.509991599;0.0;334691.062662575;0.0;0.0;0.0;0.0
2848;93;93;1006575662;5033062.15168542;306545;3954732;3954732;17566556;337199.5;5370261.65168542;1618047;8137558;129443760;124073498.34831499;2;47500000.0;2;12000000.0;18;5033062.15168542;0.0;597644.646797616;0.0;337199.5;0.0;177271.6;149132.5
2849;94;94;0;0.0;301788;3904081;3904081;17346110;331966.8;331966.8;1461255;8124152;116900400;116568433.2;2;47500000.0;2;12000000.0;18;0.0;5033062.15168542;0.0;1802193.23801763;331966.8;337199.5;167786.3;154799.7
2850;95;95;482610461;2412850.35290017;292827;3799063;3799063;16887404;322109.7;2734960.05290017;1527125;7787251;122170000;119435039.9471;2;47500000.0;2;12000000.0;18;2412850.35290017;0.0;0.0;972809.0662347141;322109.7;331966.8;199523.5;141639.3
2851;96;96;0;0.0;316196;4068863;4068863;18092962;347815.6;347815.6;1534880;8534065;122790400;122442584.4;2;47500000.0;2;12000000.0;18;0.0;2412850.35290017;0.0;904273.022276785;347815.6;322109.7;171756.2;126898.2
2852;97;97;587259264;2936131.0703131002;290738;3792243;3792243;16847870;319811.8;3255942.8703131;1530641;7757531;122451280;119195337.12968701;2;47500000.0;2;12000000.0;18;2936131.0703131002;0.0;418312.548160424;1622669.17371502;319811.8;347815.6;195709.8;157435.3
2853;98;98;226937086;1134679.4267302;243549;3251744;3251744;14446725;267903.9;1402583.3267302;1247726;6492990;99818080;98415496.6732698;2;47500000.0;2;12000000.0;18;1134679.4267302;2936131.0703131002;0.0;2343620.96840337;267903.9;319811.8;194682.4;155575.2
2854;99;99;110220014;551109.210219568;296785;3859384;3859384;17147477;326463.5;877572.710219569;1495454;7971254;119636320;118758747.28978;2;47500000.0;2;12000000.0;18;551109.210219568;1134679.4267302;0.0;0.0;326463.5;267903.9;228793.4;175995.6
2855;100;100;336962179;1684923.42068836;334644;4276812;4276812;19014519;368108.4;2053031.82068836;1737006;8933109;138960480;136907448.17931202;2;47500000.0;2;12000000.0;18;1684923.42068836;551109.210219568;0.0;1506839.53727114;368108.4;326463.5;205854.0;182902.5
2856;101;101;0;0.0;342902;4379075;4379075;19460536;377192.2;377192.2;1668663;9277432;133493040;133115847.8;2;47500000.0;2;12000000.0;18;0.0;1684923.42068836;0.0;2216079.29401612;377192.2;368108.4;222186.8;209837.1
2857;102;102;469546633;2347839.01903668;345021;4399098;4399098;19541360;379523.1;2727362.11903668;1806684;9202620;144534720;141807357.880963;2;47500000.0;2;12000000.0;18;2347839.01903668;0.0;1620685.64776763;0.0;379523.1;377192.2;220837.1;226160.0
2858;103;103;0;0.0;386788;4869231;4869231;21649832;425466.8;425466.8;1882728;10466350;150618240;150192773.2;2;47500000.0;2;12000000.0;18;0.0;2347839.01903668;0.0;4117569.35783556;425466.8;379523.1;254758.9;205901.3
2859;104;104;247958647;1239869.02274852;0;0;4462271;19828835;0.0;1239869.02274852;1803043;9352346;144243440;143003570.977251;2;47500000.0;2;12000000.0;18;1239869.02274852;0.0;6128754.509991599;0.0;0.0;425466.8;0.0;0.0
2860;105;105;0;0.0;0;0;6941486;20561900;0.0;0.0;1768025;9844650;141442000;141442000.0;3;42000000.0;3;18000000.0;18;0.0;1239869.02274852;0.0;3009226.27202757;0.0;0.0;0.0;0.0
2861;106;106;0;0.0;526321;6690005;6690005;19821252;578953.1;578953.1;1705985;9490472;136478800;135899846.9;3;42000000.0;3;18000000.0;18;0.0;0.0;5033062.15168542;0.0;578953.1;0.0;337199.5;398292.4
2862;107;107;0;0.0;508349;6493276;6493276;19229886;559183.9;559183.9;1649709;9172721;131976720;131417536.1;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;4144679.21284514;559183.9;578953.1;331966.8;388559.6
2863;108;108;0;0.0;427506;5592901;5592901;16565221;470256.6;470256.6;1386999;7724818;110959920;110489663.4;3;42000000.0;3;18000000.0;18;0.0;0.0;2412850.35290017;0.0;470256.6;559183.9;322109.7;342152.8
2864;109;109;0;0.0;499585;6399221;6399221;18959384;549543.5;549543.5;1622375;9033142;129790000;129240456.5;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;3320263.9292197996;549543.5;470256.6;347815.6;390035.8
2865;110;110;393547292;1967698.93323014;459845;5945158;5945158;17620781;505829.5;2473528.43323014;1602593;8204166;128207440;125733911.56677;3;42000000.0;3;18000000.0;18;1967698.93323014;0.0;2936131.0703131002;0.0;505829.5;549543.5;319811.8;326076.3
2866;111;111;0;0.0;406093;5347658;5347658;15842806;446702.3;446702.3;1318372;7326237;105469760;105023057.7;3;42000000.0;3;18000000.0;18;0.0;1967698.93323014;1134679.4267302;2935535.27026257;446702.3;505829.5;267903.9;405336.8
2867;112;112;356713223;1783549.54927146;424454;5545057;5545057;16428490;466899.4;2250448.94927146;1472717;7562931;117817360;115566911.050729;3;42000000.0;3;18000000.0;18;1783549.54927146;0.0;551109.210219568;0.0;466899.4;446702.3;326463.5;328416.0
2868;113;113;0;0.0;407321;5353410;5353410;15866105;448053.1;448053.1;1319323;7341948;105545840;105097786.9;3;42000000.0;3;18000000.0;18;0.0;1783549.54927146;1684923.42068836;856831.0776439891;448053.1;466899.4;368108.4;314294.2
2869;114;114;104181093;520895.773632196;421271;5521407;5521407;16355762;463398.1;984293.873632197;1418651;7569873;113492080;112507786.12636799;3;42000000.0;3;18000000.0;18;520895.773632196;0.0;0.0;1038604.33086996;463398.1;448053.1;377192.2;358606.6
2870;115;115;0;0.0;404264;5313787;5313787;15749290;444690.4;444690.4;1307566;7275442;104605280;104160589.6;3;42000000.0;3;18000000.0;18;0.0;520895.773632196;2347839.01903668;0.0;444690.4;463398.1;379523.1;336202.9
2871;116;116;592322230;2961575.35527018;416559;5445638;5445638;16129674;458214.9;3419790.25527018;1456032;7393330;116482560;113062769.74473001;3;42000000.0;3;18000000.0;18;2961575.35527018;0.0;0.0;1787668.8844937;458214.9;444690.4;425466.8;284813.1
2872;117;117;0;0.0;0;0;5058988;14986243;0.0;0.0;1225134;6817972;98010720;98010720.0;3;42000000.0;3;18000000.0;18;0.0;2961575.35527018;1239869.02274852;0.0;0.0;458214.9;0.0;0.0
2873;118;118;21852953;109256.66697804;0;0;5023671;14887155;0.0;109256.66697804;1225768;6751797;98061440;97952183.333022;3;42000000.0;3;18000000.0;18;109256.66697804;0.0;0.0;826666.929330673;0.0;0.0;0.0;0.0
2874;119;119;0;0.0;372064;4950659;4950659;14669772;409270.4;409270.4;1203495;6687475;96279600;95870329.6;3;42000000.0;3;18000000.0;18;0.0;109256.66697804;0.0;0.0;409270.4;0.0;578953.1;252547.9
2875;120;120;0;0.0;351438;4726141;4726141;13997994;386581.8;386581.8;1137090;6322002;90967200;90580618.2;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;530831.789360219;386581.8;409270.4;559183.9;227399.7
2876;121;121;0;0.0;364090;4864808;4864808;14408931;400499.0;400499.0;1177507;6540294;94200560;93800061.0;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;0.0;400499.0;386581.8;470256.6;223077.8
2877;122;122;0;0.0;301415;4160376;4160376;12325044;331556.5;331556.5;973272;5418734;77861760;77530203.5;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;0.0;331556.5;400499.0;549543.5;202155.8
2878;123;123;89005786;445030.305680131;257651;3664308;3664308;10857365;283416.1;728446.40568013;853968;4590833;68317440;67588993.5943199;3;42000000.0;3;18000000.0;18;445030.305680131;0.0;1967698.93323014;0.0;283416.1;331556.5;505829.5;206102.6
2879;124;124;0;0.0;287192;3999181;3999181;11844145;315911.2;315911.2;926190;5148712;74095200;73779288.8;3;42000000.0;3;18000000.0;18;0.0;445030.305680131;0.0;0.0;315911.2;283416.1;446702.3;187532.4
2880;125;125;402484358;2012457.336309;218644;3234312;3234312;9579882;240508.4;2252965.736309;755703;3866593;60456240;58203274.263691;3;42000000.0;3;18000000.0;18;2012457.336309;0.0;1783549.54927146;1556422.53122058;240508.4;315911.2;466899.4;172529.5
2881;126;126;0;0.0;234193;3394923;3394923;10067047;257612.3;257612.3;751209;4178405;60096720;59839107.7;3;42000000.0;3;18000000.0;18;0.0;2012457.336309;0.0;0.0;257612.3;240508.4;448053.1;177568.6
2882;127;127;0;0.0;249020;3554936;3554936;10534059;273922.0;273922.0;797450;4433992;63796000;63522078.0;3;42000000.0;3;18000000.0;18;0.0;0.0;520895.773632196;0.0;273922.0;257612.3;463398.1;172635.1
2883;128;128;0;0.0;208133;3109000;3109000;9203391;228946.3;228946.3;668409;3707963;53472720;53243773.7;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;0.0;228946.3;273922.0;444690.4;157325.3
2884;129;129;66842258;334282.24612687;245886;3533120;3533120;10465648;270474.6;604756.84612687;809395;4379330;64751600;64146843.15387309;3;42000000.0;3;18000000.0;18;334282.24612687;0.0;2961575.35527018;0.0;270474.6;228946.3;458214.9;171563.7
2885;130;130;369526112;1847722.28237818;0;0;3605156;10681644;0.0;1847722.28237818;862772;4431708;69021760;67174037.7176218;3;42000000.0;3;18000000.0;18;1847722.28237818;334282.24612687;0.0;1387408.74568651;0.0;270474.6;0.0;0.0
2886;131;131;0;0.0;0;0;3333768;9883686;0.0;0.0;729877;4057588;58390160;58390160.0;3;42000000.0;3;18000000.0;18;0.0;1847722.28237818;109256.66697804;0.0;0.0;0.0;0.0;0.0
2887;132;132;0;0.0;182654;2824114;2824114;8371468;200919.4;200919.4;585496;3252265;46839680;46638760.6;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;597644.646797616;200919.4;0.0;409270.4;177271.6
2888;133;133;0;0.0;179225;2777900;2777900;8232848;197147.5;197147.5;573302;3178867;45864160;45667012.5;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;0.0;197147.5;200919.4;386581.8;167786.3
2889;134;134;730233147;3651406.90069524;219645;3240713;3240713;9606646;241609.5;3893016.40069524;767589;3876473;61407120;57514103.599304795;3;42000000.0;3;18000000.0;18;3651406.90069524;0.0;0.0;0.0;241609.5;197147.5;400499.0;199523.5
2890;135;135;0;0.0;240600;3478753;3478753;10302348;264660.0;264660.0;773835;4309415;61906800;61642140.0;3;42000000.0;3;18000000.0;18;0.0;3651406.90069524;0.0;0.0;264660.0;241609.5;331556.5;171756.2
2891;136;136;0;0.0;268915;3790731;3790731;11229091;295806.5;295806.5;866029;4815091;69282320;68986513.5;3;42000000.0;3;18000000.0;18;0.0;0.0;445030.305680131;418312.548160424;295806.5;264660.0;283416.1;195709.8
2892;137;137;0;0.0;294026;4079115;4079115;12086107;323428.6;323428.6;949559;5281036;75964720;75641291.4;3;42000000.0;3;18000000.0;18;0.0;0.0;0.0;0.0;323428.6;295806.5;315911.2;194682.4
2893;138;138;305530256;1527540.29984707;348334;4680414;4680414;13868380;383167.4;1910707.69984707;1201578;6188511;96126240;94215532.3001529;3;42000000.0;3;18000000.0;18;1527540.29984707;0.0;2012457.336309;0.0;383167.4;323428.6;240508.4;228793.4
2894;139;139;0;0.0;325184;4426898;4426898;13117150;357702.4;357702.4;1049933;5836009;83994640;83636937.6;3;42000000.0;3;18000000.0;18;0.0;1527540.29984707;0.0;0.0;357702.4;383167.4;257612.3;205854.0
2895;140;140;1072128935;5360601.78493049;324532;4418573;4418573;13093025;356985.2;5717586.98493048;1142358;5744834;91388640;85671053.0150695;3;42000000.0;3;18000000.0;18;5360601.78493049;0.0;0.0;0.0;356985.2;357702.4;273922.0;222186.8
2896;141;141;0;0.0;338503;4585425;4585425;13581647;372353.3;372353.3;1096028;6094034;87682240;87309886.7;3;42000000.0;3;18000000.0;18;0.0;5360601.78493049;0.0;1620685.64776763;372353.3;356985.2;228946.3;220837.1
2897;142;142;571295616;2856392.14000369;374076;4981610;4981610;14765901;411483.6;3267875.74000369;1311144;6653418;104891520;101623644.259996;3;42000000.0;3;18000000.0;18;2856392.14000369;0.0;334282.24612687;0.0;411483.6;372353.3;270474.6;254758.9
2898;143;143;0;0.0;0;0;4534084;13434657;0.0;0.0;1075166;5982485;86013280;86013280.0;3;42000000.0;3;18000000.0;18;0.0;2856392.14000369;1847722.28237818;6128754.509991599;0.0;411483.6;0.0;0.0
2899;144;144;182581468;912883.178799908;0;0;5175161;15320693;0.0;912883.178799908;1323056;6941060;105844480;104931596.8212;3;42000000.0;3;18000000.0;18;912883.178799908;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2900;145;145;0;0.0;417839;5460790;5460790;16176224;459622.9;459622.9;1349133;7508540;107930640;107471017.1;3;42000000.0;3;18000000.0;18;0.0;912883.178799908;0.0;5033062.15168542;459622.9;0.0;200919.4;337199.5
2901;146;146;1320802982;6604144.58366031;473577;6095892;6095892;18069524;520934.7;7125079.28366031;1678011;8416120;134240880;127115800.71633999;3;42000000.0;3;18000000.0;18;6604144.58366031;0.0;0.0;0.0;520934.7;459622.9;197147.5;331966.8
2902;147;147;0;0.0;479628;6158567;6158567;18249842;527590.8;527590.8;1551719;8637466;124137520;123609929.2;3;42000000.0;3;18000000.0;18;0.0;6604144.58366031;3651406.90069524;2412850.35290017;527590.8;520934.7;241609.5;322109.7
2903;148;148;281645912;1408237.24822222;426697;5571085;5571085;16508320;469366.7;1877603.94822222;1472177;7612826;117774160;115896556.051778;3;42000000.0;3;18000000.0;18;1408237.24822222;0.0;0.0;0.0;469366.7;527590.8;264660.0;347815.6
2904;149;149;0;0.0;402621;5303567;5303567;15709011;442883.1;442883.1;1305853;7259300;104468240;104025356.9;3;42000000.0;3;18000000.0;18;0.0;1408237.24822222;0.0;2936131.0703131002;442883.1;469366.7;295806.5;319811.8
2905;150;150;132658341;663359.210896997;490276;6292368;6292368;18638235;539303.6;1202662.810897;1656826;8786584;132546080;131343417.189103;3;42000000.0;3;18000000.0;18;663359.210896997;0.0;0.0;1134679.4267302;539303.6;442883.1;323428.6;267903.9
2906;151;151;0;0.0;507266;6481540;6481540;19197471;557992.6;557992.6;1647596;9153224;131807680;131249687.4;3;42000000.0;3;18000000.0;18;0.0;663359.210896997;1527540.29984707;551109.210219568;557992.6;539303.6;383167.4;326463.5
2907;152;152;501841383;2509372.41650621;536968;6820738;6820738;20214307;590664.8;3100037.21650621;1883244;9589129;150659520;147559482.783494;3;42000000.0;3;18000000.0;18;2509372.41650621;0.0;0.0;1684923.42068836;590664.8;557992.6;357702.4;368108.4
2908;153;153;51116420;255608.03403095301;538553;6828402;6828402;20230081;592408.3;848016.334030953;1780475;9688841;142438000;141589983.66596898;3;42000000.0;3;18000000.0;18;255608.03403095301;2509372.41650621;5360601.78493049;0.0;592408.3;590664.8;356985.2;377192.2
2909;154;154;305322884;1526604.52121203;521759;6632849;6632849;19649676;573934.9;2100539.42121203;1806053;9303853;144484240;142383700.57878798;3;42000000.0;3;18000000.0;18;1526604.52121203;255608.03403095301;0.0;2347839.01903668;573934.9;592408.3;372353.3;379523.1
2910;155;155;0;0.0;456231;5908327;5908327;17508858;501854.1;501854.1;1482083;8236211;118566640;118064785.9;3;42000000.0;3;18000000.0;18;0.0;1526604.52121203;2856392.14000369;0.0;501854.1;573934.9;411483.6;425466.8
2911;156;156;548334569;2741381.23231868;0;0;6493779;19245998;0.0;2741381.23231868;1773387;9008882;141870960;139129578.767681;3;42000000.0;3;18000000.0;18;2741381.23231868;0.0;0.0;1239869.02274852;0.0;501854.1;0.0;0.0
2912;157;157;0;0.0;0;0;10103505;22444214;0.0;0.0;1954838;10858902;156387040;156387040.0;4;45500000.0;4;24000000.0;18;0.0;2741381.23231868;912883.178799908;0.0;0.0;0.0;0.0;0.0
2913;158;158;0;0.0;698641;8896382;8896382;19775857;768505.1;768505.1;1705241;9486037;136419280;135650774.9;4;45500000.0;4;24000000.0;18;0.0;0.0;0.0;0.0;768505.1;0.0;459622.9;578953.1
2914;159;159;477922153;2389623.57624934;597436;7760439;7760439;17244041;657179.6;3046803.17624934;1571096;8006811;125687680;122640876.823751;4;45500000.0;4;24000000.0;18;2389623.57624934;0.0;6604144.58366031;0.0;657179.6;768505.1;520934.7;559183.9
2915;160;160;0;0.0;601485;7806764;7806764;17354764;661633.5;661633.5;1469793;8163832;117583440;116921806.5;4;45500000.0;4;24000000.0;18;0.0;2389623.57624934;0.0;0.0;661633.5;657179.6;527590.8;470256.6
2916;161;161;732721362;3663715.52508381;557213;7309908;7309908;16238063;612934.3;4276649.82508381;1475292;7455784;118023360;113746710.17491598;4;45500000.0;4;24000000.0;18;3663715.52508381;0.0;1408237.24822222;0.0;612934.3;661633.5;469366.7;549543.5
2917;162;162;0;0.0;586442;7637211;7637211;16978979;645086.2;645086.2;1430215;7964039;114417200;113772113.8;4;45500000.0;4;24000000.0;18;0.0;3663715.52508381;0.0;1967698.93323014;645086.2;612934.3;442883.1;505829.5
2918;163;163;247573934;1237958.87169131;671524;8591824;8591824;19092074;738676.4;1976635.27169131;1737759;9024313;139020720;137044084.728309;4;45500000.0;4;24000000.0;18;1237958.87169131;0.0;663359.210896997;0.0;738676.4;645086.2;539303.6;446702.3
2919;164;164;28580748;142942.114739391;682490;8714513;8714513;19364914;750739.0;893681.1147393909;1683022;9249847;134641760;133748078.88526101;4;45500000.0;4;24000000.0;18;142942.114739391;1237958.87169131;0.0;1783549.54927146;750739.0;738676.4;557992.6;466899.4
2920;165;165;0;0.0;659261;8458981;8458981;18786244;725187.1;725187.1;1609431;8945876;128754480;128029292.9;4;45500000.0;4;24000000.0;18;0.0;142942.114739391;2509372.41650621;0.0;725187.1;750739.0;590664.8;448053.1
2921;166;166;128169955;640734.5275715779;573395;7485943;7485943;16639566;630734.5;1271469.02757158;1456170;7724745;116493600;115222130.97242801;4;45500000.0;4;24000000.0;18;640734.5275715779;0.0;255608.03403095301;520895.773632196;630734.5;725187.1;592408.3;463398.1
2922;167;167;42498630;212503.13393105898;566007;7403138;7403138;16454617;622607.7;835110.8339310591;1404756;7655594;112380480;111545369.166069;4;45500000.0;4;24000000.0;18;212503.13393105898;640734.5275715779;1526604.52121203;0.0;622607.7;630734.5;573934.9;444690.4
2923;168;168;0;0.0;650467;8344571;8344571;18534469;715513.7;715513.7;1584936;8808526;126794880;126079366.3;4;45500000.0;4;24000000.0;18;0.0;212503.13393105898;0.0;2961575.35527018;715513.7;622607.7;501854.1;458214.9
2924;169;169;0;0.0;0;0;6819457;15150814;0.0;0.0;1240009;6906937;99200720;99200720.0;4;45500000.0;4;24000000.0;18;0.0;0.0;2741381.23231868;0.0;0.0;715513.7;0.0;0.0
2925;170;170;0;0.0;0;0;6833268;15184960;0.0;0.0;1245180;6922875;99614400;99614400.0;4;45500000.0;4;24000000.0;18;0.0;0.0;0.0;109256.66697804;0.0;0.0;0.0;0.0
2926;171;171;0;0.0;521081;6889266;6889266;15319368;573189.1;573189.1;1270468;7059874;101637440;101064250.9;4;45500000.0;4;24000000.0;18;0.0;0.0;0.0;0.0;573189.1;0.0;768505.1;409270.4
2927;172;172;0;0.0;457865;6167391;6167391;13703445;503651.5;503651.5;1109871;6171725;88789680;88286028.5;4;45500000.0;4;24000000.0;18;0.0;0.0;2389623.57624934;0.0;503651.5;573189.1;657179.6;386581.8
2928;173;173;528327001;2641569.18556692;408312;5623544;5623544;12487573;449143.2;3090712.38556692;1070701;5445545;85656080;82565367.6144331;4;45500000.0;4;24000000.0;18;2641569.18556692;0.0;0.0;0.0;449143.2;503651.5;661633.5;400499.0
2929;174;174;0;0.0;426224;5811562;5811562;12912858;468846.4;468846.4;1032447;5744349;82595760;82126913.6;4;45500000.0;4;24000000.0;18;0.0;2641569.18556692;3663715.52508381;0.0;468846.4;449143.2;612934.3;331556.5
2930;175;175;1053949930;5269744.66574546;359237;5076037;5076037;11279459;395160.7;5664905.36574546;950906;4775817;76072480;70407574.6342545;4;45500000.0;4;24000000.0;18;5269744.66574546;0.0;0.0;445030.305680131;395160.7;468846.4;645086.2;283416.1
2931;176;176;0;0.0;362782;5109868;5109868;11362201;399060.2;399060.2;878235;4885600;70258800;69859739.8;4;45500000.0;4;24000000.0;18;0.0;5269744.66574546;1237958.87169131;0.0;399060.2;395160.7;738676.4;315911.2
